FID,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
2201,41,051,007800,41051007800,78,Census Tract 78,G5020,S,1119854.000000000000000,0.000000000000000,+45.5506445,-122.5625267
2202,41,065,970500,41065970500,9705,Census Tract 9705,G5020,S,8204364.000000000000000,271469.000000000000000,+45.6207019,-121.2258765
2203,41,051,003000,41051003000,30,Census Tract 30,G5020,S,1632405.000000000000000,0.000000000000000,+45.5547628,-122.6238885
2204,41,051,003100,41051003100,31,Census Tract 31,G5020,S,1285030.000000000000000,0.000000000000000,+45.5554810,-122.6357952
2205,41,051,003200,41051003200,32,Census Tract 32,G5020,S,1145498.000000000000000,0.000000000000000,+45.5553297,-122.6454770
2206,41,051,003302,41051003302,33.02,Census Tract 33.02,G5020,S,702587.000000000000000,0.000000000000000,+45.5518735,-122.6559581
2207,41,051,003401,41051003401,34.01,Census Tract 34.01,G5020,S,954354.000000000000000,0.000000000000000,+45.5586360,-122.6682633
2208,41,065,970100,41065970100,9701,Census Tract 9701,G5020,S,10531265.000000000000000,1517829.000000000000000,+45.5958291,-121.1448017
2209,41,065,970700,41065970700,9707,Census Tract 9707,G5020,S,434963526.000000000000000,111992.000000000000000,+45.5342510,-121.2357565
2210,41,039,004300,41039004300,43,Census Tract 43,G5020,S,9136574.000000000000000,0.000000000000000,+44.0604901,-123.1530242
2211,41,059,951201,41059951201,9512.01,Census Tract 9512.01,G5020,S,7151717.000000000000000,0.000000000000000,+45.8538781,-119.2727264
2212,41,059,950201,41059950201,9502.01,Census Tract 9502.01,G5020,S,3007905.000000000000000,0.000000000000000,+45.9429838,-118.3916960
2213,41,059,950202,41059950202,9502.02,Census Tract 9502.02,G5020,S,35632925.000000000000000,0.000000000000000,+45.9213037,-118.4074501
2214,41,059,950602,41059950602,9506.02,Census Tract 9506.02,G5020,S,51002900.000000000000000,4518810.000000000000000,+45.5923713,-118.7734482
2215,41,059,951202,41059951202,9512.02,Census Tract 9512.02,G5020,S,13870016.000000000000000,0.000000000000000,+45.8256080,-119.2678560
2216,41,059,950601,41059950601,9506.01,Census Tract 9506.01,G5020,S,2974555.000000000000000,0.000000000000000,+45.6674951,-118.7951792
2217,41,051,000502,41051000502,5.02,Census Tract 5.02,G5020,S,1436905.000000000000000,0.000000000000000,+45.4836969,-122.5849455
2218,41,051,000402,41051000402,4.02,Census Tract 4.02,G5020,S,1170692.000000000000000,0.000000000000000,+45.4831734,-122.6041036
2219,41,051,000601,41051000601,6.01,Census Tract 6.01,G5020,S,2033317.000000000000000,0.000000000000000,+45.4847811,-122.5666165
2220,41,051,000602,41051000602,6.02,Census Tract 6.02,G5020,S,1659099.000000000000000,0.000000000000000,+45.4747667,-122.5719616
2221,41,051,000701,41051000701,7.01,Census Tract 7.01,G5020,S,1424359.000000000000000,0.000000000000000,+45.5013874,-122.5891143
2222,41,051,000702,41051000702,7.02,Census Tract 7.02,G5020,S,1408358.000000000000000,0.000000000000000,+45.4939098,-122.5900766
2223,41,051,000501,41051000501,5.01,Census Tract 5.01,G5020,S,1128249.000000000000000,0.000000000000000,+45.4822000,-122.5946338
2224,41,051,003402,41051003402,34.02,Census Tract 34.02,G5020,S,773287.000000000000000,0.000000000000000,+45.5513944,-122.6686051
2225,41,051,003502,41051003502,35.02,Census Tract 35.02,G5020,S,1165930.000000000000000,0.000000000000000,+45.5515834,-122.6827747
2226,41,047,001701,41047001701,17.01,Census Tract 17.01,G5020,S,2514326.000000000000000,0.000000000000000,+44.9483508,-122.9859718
2227,41,067,031904,41067031904,319.04,Census Tract 319.04,G5020,S,1803471.000000000000000,0.000000000000000,+45.4245777,-122.7915143
2228,41,067,032603,41067032603,326.03,Census Tract 326.03,G5020,S,17873648.000000000000000,0.000000000000000,+45.5594579,-122.9693351
2229,41,067,030200,41067030200,302,Census Tract 302,G5020,S,4706067.000000000000000,0.000000000000000,+45.5030255,-122.7776784
2230,41,067,031804,41067031804,318.04,Census Tract 318.04,G5020,S,9693567.000000000000000,0.000000000000000,+45.4477713,-122.8730976
2231,41,067,032503,41067032503,325.03,Census Tract 325.03,G5020,S,3827090.000000000000000,0.000000000000000,+45.4919302,-122.9621199
2232,41,051,010306,41051010306,103.06,Census Tract 103.06,G5020,S,1658263.000000000000000,816.000000000000000,+45.5252835,-122.3923622
2233,41,047,000900,41047000900,9,Census Tract 9,G5020,S,2038487.000000000000000,0.000000000000000,+44.9328890,-123.0184628
2234,41,051,000801,41051000801,8.01,Census Tract 8.01,G5020,S,1559049.000000000000000,0.000000000000000,+45.5013677,-122.6109048
2235,41,051,000901,41051000901,9.01,Census Tract 9.01,G5020,S,1127223.000000000000000,0.000000000000000,+45.5009772,-122.6310058
2236,41,047,001802,41047001802,18.02,Census Tract 18.02,G5020,S,8557582.000000000000000,0.000000000000000,+44.9170912,-122.9511873
2237,41,051,000902,41051000902,9.02,Census Tract 9.02,G5020,S,1001673.000000000000000,0.000000000000000,+45.4937822,-122.6312455
2238,41,051,001000,41051001000,10,Census Tract 10,G5020,S,2553711.000000000000000,0.000000000000000,+45.4978680,-122.6497980
2239,41,051,001101,41051001101,11.01,Census Tract 11.01,G5020,S,1410331.000000000000000,265042.000000000000000,+45.5133179,-122.6612882
2240,41,051,001102,41051001102,11.02,Census Tract 11.02,G5020,S,829360.000000000000000,0.000000000000000,+45.5086070,-122.6559756
2241,41,051,001202,41051001202,12.02,Census Tract 12.02,G5020,S,934019.000000000000000,0.000000000000000,+45.5084564,-122.6421276
2242,41,051,001302,41051001302,13.02,Census Tract 13.02,G5020,S,757997.000000000000000,0.000000000000000,+45.5084190,-122.6287314
2243,41,019,050001,41019050001,500.01,Census Tract 500.01,G5020,S,451723258.000000000000000,517455.000000000000000,+43.4562870,-123.1368818
2244,41,015,950302,41015950302,9503.02,Census Tract 9503.02,G5020,S,8829939.000000000000000,4127577.000000000000000,+42.0628105,-124.2960404
2245,41,005,024000,41005024000,240,Census Tract 240,G5020,S,598020305.000000000000000,482463.000000000000000,+45.0064031,-122.4358236
2246,41,005,024200,41005024200,242,Census Tract 242,G5020,S,95066223.000000000000000,1048735.000000000000000,+45.2685799,-122.2384720
2247,41,051,002401,41051002401,24.01,Census Tract 24.01,G5020,S,842230.000000000000000,0.000000000000000,+45.5437050,-122.6525549
2248,41,051,002402,41051002402,24.02,Census Tract 24.02,G5020,S,901603.000000000000000,0.000000000000000,+45.5340820,-122.6519193
2249,41,051,002501,41051002501,25.01,Census Tract 25.01,G5020,S,1338432.000000000000000,0.000000000000000,+45.5435963,-122.6389909
2250,41,051,002502,41051002502,25.02,Census Tract 25.02,G5020,S,1112906.000000000000000,0.000000000000000,+45.5349354,-122.6391165
2251,41,051,000401,41051000401,4.01,Census Tract 4.01,G5020,S,1356651.000000000000000,0.000000000000000,+45.4834793,-122.6143322
2252,41,051,003601,41051003601,36.01,Census Tract 36.01,G5020,S,1633640.000000000000000,0.000000000000000,+45.5710705,-122.6559374
2253,41,051,003501,41051003501,35.01,Census Tract 35.01,G5020,S,1285559.000000000000000,0.000000000000000,+45.5594577,-122.6859728
2254,41,019,190000,41019190000,1900,Census Tract 1900,G5020,S,40864159.000000000000000,0.000000000000000,+42.9995352,-123.3142596
2255,41,019,010000,41019010000,100,Census Tract 100,G5020,S,773896942.000000000000000,46711485.000000000000000,+43.7920826,-123.9081420
2256,41,019,040000,41019040000,400,Census Tract 400,G5020,S,366256253.000000000000000,244130.000000000000000,+43.5497487,-123.2724357
2257,41,019,110000,41019110000,1100,Census Tract 1100,G5020,S,347239546.000000000000000,1531989.000000000000000,+43.1916048,-123.1817545
2258,41,019,210000,41019210000,2100,Census Tract 2100,G5020,S,3378289375.000000000000000,718984.000000000000000,+42.9460136,-122.9778874
2259,41,019,060000,41019060000,600,Census Tract 600,G5020,S,276794401.000000000000000,4184954.000000000000000,+43.4003565,-123.4454317
2260,41,019,030000,41019030000,300,Census Tract 300,G5020,S,1451469727.000000000000000,9916499.000000000000000,+43.7049870,-123.5056301
2261,41,019,170000,41019170000,1700,Census Tract 1700,G5020,S,738041332.000000000000000,53260.000000000000000,+43.0164153,-123.5886579
2262,41,005,023901,41005023901,239.01,Census Tract 239.01,G5020,S,6095105.000000000000000,0.000000000000000,+45.1621337,-122.5881278
2263,41,005,023403,41005023403,234.03,Census Tract 234.03,G5020,S,9369254.000000000000000,1327.000000000000000,+45.3840047,-122.2621936
2264,41,005,023404,41005023404,234.04,Census Tract 234.04,G5020,S,13400004.000000000000000,29610.000000000000000,+45.4108907,-122.2717298
2265,41,005,023902,41005023902,239.02,Census Tract 239.02,G5020,S,33703365.000000000000000,0.000000000000000,+45.1470771,-122.5724625
2266,41,005,024303,41005024303,243.03,Census Tract 243.03,G5020,S,13612473.000000000000000,1514.000000000000000,+45.3507355,-121.9860613
2267,41,005,024304,41005024304,243.04,Census Tract 243.04,G5020,S,642917684.000000000000000,5201385.000000000000000,+45.3454020,-121.8624427
2268,41,067,031617,41067031617,316.17,Census Tract 316.17,G5020,S,2822226.000000000000000,0.000000000000000,+45.5436994,-122.8866499
2269,41,039,002903,41039002903,29.03,Census Tract 29.03,G5020,S,1589499.000000000000000,0.000000000000000,+44.0834892,-123.0957728
2270,41,039,002302,41039002302,23.02,Census Tract 23.02,G5020,S,4599857.000000000000000,139358.000000000000000,+44.1230022,-123.1221058
2271,41,039,000705,41039000705,7.05,Census Tract 7.05,G5020,S,4921143.000000000000000,624724.000000000000000,+43.9857310,-124.1141384
2272,41,067,031911,41067031911,319.11,Census Tract 319.11,G5020,S,2023275.000000000000000,5979.000000000000000,+45.4352240,-122.8075313
2273,41,067,031813,41067031813,318.13,Census Tract 318.13,G5020,S,4496844.000000000000000,0.000000000000000,+45.4394350,-122.8435601
2274,41,067,031909,41067031909,319.09,Census Tract 319.09,G5020,S,2898148.000000000000000,0.000000000000000,+45.4211171,-122.8382474
2275,41,039,000708,41039000708,7.08,Census Tract 7.08,G5020,S,622672888.000000000000000,19558003.000000000000000,+44.1548326,-124.0030625
2276,41,039,000707,41039000707,7.07,Census Tract 7.07,G5020,S,6028974.000000000000000,1095880.000000000000000,+43.9840426,-124.0929169
2277,41,039,990000,41039990000,9900,Census Tract 9900,G5020,S,0.000000000000000,236837114.000000000000000,+44.0690904,-124.1714462
2278,41,039,004405,41039004405,44.05,Census Tract 44.05,G5020,S,6513377.000000000000000,0.000000000000000,+44.0229082,-123.1414356
2279,41,039,002904,41039002904,29.04,Census Tract 29.04,G5020,S,3302942.000000000000000,58974.000000000000000,+44.0839800,-123.1054908
2280,41,039,004404,41039004404,44.04,Census Tract 44.04,G5020,S,1960336.000000000000000,0.000000000000000,+44.0328114,-123.1308407
2281,41,039,002301,41039002301,23.01,Census Tract 23.01,G5020,S,4301713.000000000000000,233140.000000000000000,+44.1055749,-123.1116764
2282,41,039,000706,41039000706,7.06,Census Tract 7.06,G5020,S,25171942.000000000000000,4650801.000000000000000,+44.0460810,-124.1153807
2283,41,067,030805,41067030805,308.05,Census Tract 308.05,G5020,S,2305133.000000000000000,0.000000000000000,+45.3999767,-122.7801852
2284,41,067,032104,41067032104,321.04,Census Tract 321.04,G5020,S,3928570.000000000000000,0.000000000000000,+45.3554507,-122.8260659
2285,41,067,032409,41067032409,324.09,Census Tract 324.09,G5020,S,1061221.000000000000000,0.000000000000000,+45.5188106,-122.9645252
2286,41,067,032700,41067032700,327,Census Tract 327,G5020,S,219205365.000000000000000,42264.000000000000000,+45.6893915,-123.0130347
2287,41,067,031615,41067031615,316.15,Census Tract 316.15,G5020,S,2119351.000000000000000,0.000000000000000,+45.5019630,-122.8910812
2288,41,067,032610,41067032610,326.10,Census Tract 326.10,G5020,S,1050605.000000000000000,0.000000000000000,+45.5395794,-122.9704041
2289,41,067,032107,41067032107,321.07,Census Tract 321.07,G5020,S,5937589.000000000000000,0.000000000000000,+45.3611331,-122.8006892
2290,41,067,032001,41067032001,320.01,Census Tract 320.01,G5020,S,8322252.000000000000000,0.000000000000000,+45.3892448,-122.7948672
2291,41,067,032502,41067032502,325.02,Census Tract 325.02,G5020,S,3329962.000000000000000,0.000000000000000,+45.4988298,-122.9750664
2292,41,067,032501,41067032501,325.01,Census Tract 325.01,G5020,S,5151664.000000000000000,0.000000000000000,+45.5123540,-122.9914918
2293,41,067,033302,41067033302,333.02,Census Tract 333.02,G5020,S,69024648.000000000000000,48442.000000000000000,+45.5733615,-123.1625651
2294,41,067,032407,41067032407,324.07,Census Tract 324.07,G5020,S,2333531.000000000000000,0.000000000000000,+45.5148432,-122.9202682
2295,41,067,032108,41067032108,321.08,Census Tract 321.08,G5020,S,4057247.000000000000000,0.000000000000000,+45.3625602,-122.7596066
2296,41,067,033301,41067033301,333.01,Census Tract 333.01,G5020,S,2667585.000000000000000,0.000000000000000,+45.5316351,-123.1185035
2297,41,067,032800,41067032800,328,Census Tract 328,G5020,S,64741810.000000000000000,0.000000000000000,+45.5752844,-123.0518332
2298,41,067,032606,41067032606,326.06,Census Tract 326.06,G5020,S,2627914.000000000000000,0.000000000000000,+45.5297765,-122.9670715
2299,41,067,031614,41067031614,316.14,Census Tract 316.14,G5020,S,1452755.000000000000000,0.000000000000000,+45.5114254,-122.8909046
2300,41,051,009603,41051009603,96.03,Census Tract 96.03,G5020,S,1793204.000000000000000,0.000000000000000,+45.5295813,-122.4608282
2301,41,051,009604,41051009604,96.04,Census Tract 96.04,G5020,S,2239833.000000000000000,0.000000000000000,+45.5302688,-122.4715395
2302,41,051,009605,41051009605,96.05,Census Tract 96.05,G5020,S,2650579.000000000000000,0.000000000000000,+45.5345087,-122.4865465
2303,41,051,009502,41051009502,95.02,Census Tract 95.02,G5020,S,1639932.000000000000000,0.000000000000000,+45.5508111,-122.5280650
2304,41,051,003801,41051003801,38.01,Census Tract 38.01,G5020,S,1237419.000000000000000,0.000000000000000,+45.5811756,-122.6839854
2305,41,005,020504,41005020504,205.04,Census Tract 205.04,G5020,S,6477845.000000000000000,3088.000000000000000,+45.3853349,-122.6593179
2306,41,005,020505,41005020505,205.05,Census Tract 205.05,G5020,S,3420546.000000000000000,634391.000000000000000,+45.3922427,-122.6392883
2307,41,005,022207,41005022207,222.07,Census Tract 222.07,G5020,S,4050682.000000000000000,0.000000000000000,+45.4356095,-122.5238721
2308,41,051,004300,41051004300,43,Census Tract 43,G5020,S,24878442.000000000000000,3356753.000000000000000,+45.5808243,-122.7712715
2309,41,051,007900,41051007900,79,Census Tract 79,G5020,S,2027826.000000000000000,0.000000000000000,+45.5533842,-122.5481402
2310,41,051,008302,41051008302,83.02,Census Tract 83.02,G5020,S,2217635.000000000000000,0.000000000000000,+45.4970179,-122.5568141
2311,41,005,022702,41005022702,227.02,Census Tract 227.02,G5020,S,51024416.000000000000000,2108368.000000000000000,+45.3354298,-122.7044450
2312,41,051,006200,41051006200,62,Census Tract 62,G5020,S,1773052.000000000000000,0.000000000000000,+45.4649201,-122.6885637
2313,41,005,023500,41005023500,235,Census Tract 235,G5020,S,93490256.000000000000000,1134835.000000000000000,+45.3529265,-122.3261520
2314,41,005,023800,41005023800,238,Census Tract 238,G5020,S,198178126.000000000000000,525412.000000000000000,+45.1629231,-122.6926678
2315,41,051,009606,41051009606,96.06,Census Tract 96.06,G5020,S,1220108.000000000000000,0.000000000000000,+45.5227850,-122.4867733
2316,41,051,009701,41051009701,97.01,Census Tract 97.01,G5020,S,1822032.000000000000000,0.000000000000000,+45.5117714,-122.5036727
2317,41,051,009801,41051009801,98.01,Census Tract 98.01,G5020,S,2577385.000000000000000,46596.000000000000000,+45.5137227,-122.4642120
2318,41,051,009803,41051009803,98.03,Census Tract 98.03,G5020,S,3312373.000000000000000,3886.000000000000000,+45.4958981,-122.4729809
2319,41,051,009804,41051009804,98.04,Census Tract 98.04,G5020,S,1161813.000000000000000,0.000000000000000,+45.4990488,-122.4904971
2320,41,051,000302,41051000302,3.02,Census Tract 3.02,G5020,S,3197440.000000000000000,19383.000000000000000,+45.4695355,-122.6267273
2321,41,051,006300,41051006300,63,Census Tract 63,G5020,S,8109523.000000000000000,556249.000000000000000,+45.4503721,-122.6693624
2322,41,051,006501,41051006501,65.01,Census Tract 65.01,G5020,S,3638509.000000000000000,0.000000000000000,+45.4570770,-122.7342214
2323,41,051,010001,41051010001,100.01,Census Tract 100.01,G5020,S,2879603.000000000000000,0.000000000000000,+45.5033342,-122.4318922
2324,41,005,022201,41005022201,222.01,Census Tract 222.01,G5020,S,2034576.000000000000000,0.000000000000000,+45.4454048,-122.5746079
2325,41,005,024100,41005024100,241,Census Tract 241,G5020,S,288478975.000000000000000,226549.000000000000000,+45.1501895,-122.3801736
2326,41,005,023600,41005023600,236,Census Tract 236,G5020,S,123961616.000000000000000,1058606.000000000000000,+45.2470661,-122.3787744
2327,41,005,023201,41005023201,232.01,Census Tract 232.01,G5020,S,26365346.000000000000000,3361.000000000000000,+45.4459220,-122.4516028
2328,41,005,023100,41005023100,231,Census Tract 231,G5020,S,97269480.000000000000000,990468.000000000000000,+45.3472062,-122.4700783
